date,Africa Eastern and Southern,Africa Western and Central,Arab World,Caribbean small states,Central Europe and the Baltics,Early-demographic dividend,East Asia & Pacific,East Asia & Pacific (IDA & IBRD countries),East Asia & Pacific (excluding high income),Euro area,Europe & Central Asia,Europe & Central Asia (IDA & IBRD countries),Europe & Central Asia (excluding high income),European Union,Fragile and conflict affected situations,Heavily indebted poor countries (HIPC),High income,IBRD only,IDA & IBRD total,IDA blend,IDA only,IDA total,Late-demographic dividend,Latin America & Caribbean,Latin America & Caribbean (excluding high income),Latin America & the Caribbean (IDA & IBRD countries),Least developed countries: UN classification,Low & middle income,Low income,Lower middle income,Middle East & North Africa,Middle East & North Africa (IDA & IBRD countries),Middle East & North Africa (excluding high income),Middle income,North America,Not classified,OECD members,Other small states,Pacific island small states,Post-demographic dividend,Pre-demographic dividend,Small states,South Asia,South Asia (IDA & IBRD),Sub-Saharan Africa,Sub-Saharan Africa (IDA & IBRD countries),Sub-Saharan Africa (excluding high income),Upper middle income,World
2001,6.18458727727497,9.69202434726469,4.11443146572906,1.9414597999259,36.1983005858083,12.6336922485404,8.97199582466757,11.634925734825,11.6911159682705,24.9751190494029,12.815057378017,11.2860257249794,10.5178886636087,26.7774244280472,8.83244102519742,6.70394570679745,10.5441879719566,10.8053178020197,10.5329220107662,19.2826243452733,7.70292359391382,9.75191608835499,8.9847823238099,6.48210137683405,6.80853251276443,6.33151953395543,7.13418079018852,10.5287009622063,6.86136581926842,16.4502909131685,4.83503396058345,5.79954433474725,5.80730546486903,11.2554291683762,11.9347751302933,,11.2680514592167,1.98075072280139,2.80280592361652,12.0736312527455,7.75010002736652,1.99555364585364,44.2188059832839,44.2188059832839,7.52798308670081,7.52798308670081,7.52808737087812,8.82979948050908,10.4811061595051
2002,6.25943143829464,9.86383484895719,4.14899065351762,1.9093491416574,35.1566438472255,12.6483856348743,8.90959570533635,11.6352356503328,11.6914535489126,24.8728541223094,12.7137342656818,11.1944128903724,10.449173514132,26.4262438975287,8.94026261482952,6.79181809156809,10.3842849912879,10.7949704371267,10.5487468213879,19.4974247017213,7.76716468285319,9.84279817741327,8.94679828401668,6.51553634357859,6.85607067546894,6.36177167480046,7.20432296303083,10.5537813472718,6.95069739765411,16.4976790246952,4.87043313662176,5.84446255580047,5.85219240300141,11.2678038330362,11.7827414648764,,11.110503298149,1.93745941439837,2.69680436477007,11.9136618681839,7.89375861463845,1.95246476821038,44.2131487251264,44.2131487251264,7.63996666693624,7.63996666693624,7.64007313227955,8.82577193910471,10.4553774092573
2003,6.49687944593086,10.1848895285979,4.28693879791064,1.93404964801778,34.5492363786648,12.7891441019397,8.97857691920439,11.7781561457864,11.8333022429957,24.730763004818,12.6136408085477,11.1013099647207,10.3722967798505,26.2051815842205,9.19785804289949,7.0762880792273,10.2597312240037,10.8440150922124,10.6504419259432,19.7224240938097,8.02568381471813,10.0953887575969,8.93887508600014,6.67983553090502,7.04050771641181,6.52977819415363,7.47411763460855,10.6623652253256,7.29679138159197,16.6440231852634,4.91034707604709,5.8994319109303,5.90700795372379,11.3292542817786,11.640488484829,,10.9858922491054,1.8891559772172,2.6219797349961,11.7911180876053,8.16421010165081,1.91535722425138,44.0876414052629,44.0876414052629,7.90943716009952,7.90943716009952,7.90954887406835,8.84691127000083,10.5011382558294
2004,6.58503551439195,10.0617005940892,4.23840853306469,1.91181919229344,34.1895618462107,12.8844092669378,9.18536654339136,11.9410400340367,11.9949583856816,24.7704359965452,12.5975282653674,11.0719173620488,10.3626523553409,26.1093084755272,9.16503216046894,7.08057140001684,10.2474773835755,10.8832372341009,10.6696702080863,19.5724804404196,8.03064577018996,10.0608939919666,8.90771408493264,6.77206210279992,7.14002272417799,6.62525048168009,7.48544313401718,10.6859047314282,7.2805146230853,16.7001626036199,4.85842762287036,5.84672326345756,5.85445172396639,11.3671828938808,11.4999069924674,,10.9917157079897,1.90827168902915,2.53156664068589,11.7941212728424,8.15096480365308,1.92493176382763,43.8720027700999,43.8720027700999,7.90832028772773,7.90832028772773,7.90843128165255,8.87655435174133,10.5154472247566
2005,6.73485121980339,10.3032375317551,4.29425627372532,1.80602692355193,34.1176502577219,12.8804464315788,9.15095342587577,11.8443737191424,11.9021292697339,24.7563787973249,12.5577340683837,11.0271447423964,10.3334123885505,25.994839144694,9.38181726660164,7.26385568692451,10.17816825554,10.8829651802774,10.7124699658587,19.7857491371219,8.18601887058009,10.2264508055048,8.90434092238333,6.89517650893268,7.2788475850777,6.7511125042383,7.65162348505467,10.7343358421581,7.45188379706971,16.6732717981411,4.87591828663103,5.86946077143132,5.87682632382085,11.3909972630195,11.357676078264,,10.9159570468188,1.95912410495988,2.42556508183944,11.7204975083957,8.38490944454663,1.94622938845512,43.7816643110896,43.7816643110896,8.09304425510106,8.09304425510106,8.09315882428458,8.92378076502181,10.5318816989674
2006,6.80582177700868,10.3487869481681,4.24823516265259,1.8062986291219,34.218841629271,12.8724894736364,9.02987622313026,11.7985461764221,11.8566330674362,24.4627775157854,12.5619097467988,11.0614914734692,10.3632363607801,25.8089316019027,9.43707667674294,7.31252799530791,10.0245261812634,10.8914655854401,10.7432350074175,20.0508011744775,8.24308611813595,10.3200901475747,8.95989962990515,7.0094498135395,7.41126582131936,6.86841456144213,7.71986010912977,10.764446729987,7.51758226123007,16.6470091043746,4.85307492430606,5.84922960440021,5.8560307457724,11.4131566322455,11.2154451640607,,10.7431977892686,1.97137113811249,2.34138737334373,11.545887239735,8.43000327877937,1.95413169216195,43.6224296769593,43.6224296769593,8.1543395064542,8.1543395064542,8.15445526209104,8.97271944313805,10.51249788386
2007,6.91687365332188,10.4659697671179,4.27964759655026,1.79241694454736,33.3836242647399,12.92415926526,9.01493964297477,11.8456927013131,11.903422891503,24.2608883177824,12.4679602593127,10.9784365059429,10.3153577659249,25.4347624286833,9.58959384362317,7.45684271632179,9.87392953388131,10.9038046229553,10.7812868345866,20.0285368293822,8.38303590214383,10.4315489893441,8.95285493387572,7.14544979525231,7.56212588137359,7.00869936734796,7.8632908081462,10.8116532481448,7.64246369312996,16.6957031557708,4.87455628153909,5.87847803486544,5.88444896920336,11.4448487806122,11.0695733855911,,10.5806497610529,1.97915189334846,2.24473889321902,11.4000940207258,8.54640826856735,1.95572407436448,43.4277094254034,43.4277094254034,8.26772229424223,8.26772229424223,8.26784024425757,8.9964819800122,10.5061837954551
2008,7.0450727644506,10.5763726290049,4.21721122114272,1.78256144250957,33.6239312768331,12.8245807304537,9.1086213067554,11.9339417640835,11.9941268031199,24.3958131086228,12.4726783210412,10.9702994160992,10.2947067254246,25.6066713685562,9.55712703481463,7.61849889575584,9.87731276694611,10.8866643560172,10.7855709016222,19.6945458347917,8.5337214318211,10.4969902839085,8.99295948584832,7.10110675720259,7.48859492924203,6.96710022561429,8.02676843871487,10.8082069362823,7.76529621727274,16.6870231846101,4.66487204885731,5.61842278918889,5.62411208033504,11.4161775810208,10.9816207793447,,10.5535850360933,2.04521302527505,2.15432579890881,11.3859577360002,8.63709850515332,2.00547426129076,43.2985317170784,43.2985317170784,8.3891499750592,8.3891499750592,8.38927027558494,8.95844880418352,10.5049860031958
2009,7.29142707441248,10.2016465136229,4.2264107769433,1.82702235395826,33.8904406944707,12.8135774559304,9.30788520604814,12.0446705902925,12.1040191761136,24.2531633272595,12.4589951124028,10.9690099929437,10.2890458390336,25.5496997920095,9.45446350621765,7.81347842509367,9.91654714924094,10.9101732854221,10.7996657192903,18.7756771535521,8.71437682518419,10.484222609225,9.02796933959705,7.08690455067378,7.45784787726098,6.95564425414711,8.24501109499924,10.8178769350854,7.97459851132421,16.6161893679291,4.62781804493191,5.58820974908717,5.5916477748114,11.3859816179255,10.8848121996367,,10.571948975916,2.08033887855309,2.04208885424786,11.4203666823274,8.63188391250122,2.03833023029182,43.2693970400426,43.2693970400426,8.3991082242847,8.3991082242847,8.39922871739552,8.94708981347181,10.5217600738588
2010,7.43497991272416,10.4376880711227,4.2430363007881,1.8233172780042,33.0820495022747,12.8819257970103,9.22690531826571,12.0180795336558,12.0776239686446,24.2676200836071,12.4195207019491,10.9349405922649,10.2917550136741,25.2962997088396,9.66528254609146,7.97638509911067,9.7834289829221,10.9278459773004,10.8595257382341,19.0222591488042,8.88059002299272,10.6645096983578,9.0070530525608,7.26480261811987,7.66368878622659,7.13764018537653,8.4254933948864,10.8891298105244,8.17776987948958,16.6122959576804,4.62797280953901,5.59386746895867,5.59502758850541,11.4308980480668,10.7880036199287,,10.4292254895661,2.08866893189541,2.14341387373344,11.3047207026873,8.84592666788754,2.04709765171821,43.0663975097606,43.0663975097606,8.57783083677912,8.57783083677912,8.57795899324965,9.01474072302646,10.5375394364651
2011,7.6254021141378,10.5904023754723,4.2435527879403,1.82702235395826,33.2436703558837,12.8856580206882,9.44627303693087,11.9800872140799,12.0367941518788,24.1061200102662,12.3992845951946,10.9247179830056,10.2763683518642,25.2412817522967,9.85987993750938,8.10233271440345,9.91006385776383,10.9411362010534,10.9146003661442,19.5231015080898,8.98531087479092,10.8388560790251,9.02672453082396,7.32593907445361,7.71123076135176,7.20242244106951,8.56601416287502,10.9392471078361,8.35243761325309,16.7037679129214,4.62646945328911,5.59431910562044,5.59545576581247,11.4561355874075,10.6910294139081,,10.5149836010293,2.10646795078556,2.22759158222915,11.4314743845374,9.05089848219158,2.06431758947556,43.2020728798706,43.2020728798706,8.75388772182232,8.75388772182232,8.75405147241744,9.00912232782053,10.6079033862934
2012,7.85211226176595,10.8344045510724,4.43289208142598,1.8171421514141,33.0575997236354,12.9029295444631,9.45564363397877,11.9942266557423,12.0508239277718,24.3184617984896,12.4144594778802,10.9155883817715,10.2830090390711,25.2881467200874,10.0849586245996,8.47470813323307,9.8779708003176,10.9587352183259,10.982566616132,19.7530623754215,9.203889988443,11.0502548412679,9.03777121549841,7.39062835788269,7.79506711014063,7.27671325853566,8.78554605480916,11.0131178872208,8.63136452764892,16.7487434412279,4.64150343248409,5.61963391953456,5.62126791401274,11.4928120700448,10.6299961177192,,10.4918917344011,2.06493991258221,2.34294621979735,11.4120567001507,9.32635626597143,2.03194133074743,43.1294038688755,43.1294038688755,8.98129129334148,8.98129129334148,8.98145836375198,9.04191664093636,10.653105274201
2013,7.90257927135705,11.0206980492561,4.45681924370254,1.83566753118439,32.9318604234495,12.8859938235642,9.4403024118953,11.9969144099972,12.053490160224,24.0887278184054,12.3987856772276,10.9260122950285,10.3033105080335,25.0918929101301,10.1947568981378,8.60547992726155,9.86716253336662,10.9700242118407,11.0174592693804,19.7786841696084,9.32200864000404,11.1521883591888,9.05527229784762,7.42260818786057,7.82095480639662,7.30698362809959,8.89239115589243,11.0499455725729,8.73991690897219,16.7855012432769,4.62994471044486,5.60897957028248,5.61222383107312,11.5152115928211,10.6738815696781,,10.482025374697,1.96974782802143,2.42712392829306,11.4188119492603,9.45712703700597,1.95977427914721,43.1556041180084,43.1556041180084,9.08318786821034,9.08318786821034,9.08335648228111,9.05755363346493,10.6768608951427
